id1,code.1,description.1,id2,code.2,description.2,Weight
59,92574214100,"Guerrero White Corn Tortillas, Gluten Free, Trans Fat Free, Small Soft Taco Size, 30 Count",4800,56201051,"Grits, regular or quick, made with water, no added fat, NS as to liquid",0.7066367904396075
112,33986409144,"Lucky Charms, Marshmallow Breakfast Cereal with Unicorns, Gluten Free, 14.9 oz",5555,7908,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",0.7066170057766695
498,74645586082,Organic Garlic,6214,61122320,"Orange, canned, juice pack",0.7063736263736263
46,70832857652,"Fiber One Protein Bar, Caramel Nut Chewy Bars, 5 Fiber Bars, 5.85 oz",4155,26100134,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",0.7063548897819996
25,55883816995,"Quaker Chewy Dipps Chocolatey Covered Granola Bars, Peanut Butter, 14 Bars",7493,58104760,"Quesadilla with vegetables and meat, with beef, steak, pork, sausage, and/or chorizo",0.7063129063129063
42,25837932749,"Fiber 1 Oats and Chocolate Bar Value Pack, 14.1 oz, 10 ct",4183,15089,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",0.706266343365188
514,16081498265,"Fage Total Greek Yogurt, 2%, Strawberry, 5.3 oz",4044,21108,"Fast foods, hamburger; single, regular patty; with condiments",0.7062475635528018
302,11093144697,Ben & Jerry's Ice Cream Phish Food Non-GMO 16 oz,607,41101020,"Beans, from dried, NS as to type, no added fat, frozen",0.7059538032656312
334,69546117565,"Quorn Foods Meatless Grounds, Vegetarian, Frozen, 12 Oz",7496,14131000,"Queso Anejo, aged Mexican cheese, Queso Ranchero Seco",0.7057975986277872
238,74323534289,"Mezzetta Sun-Ripened Dried Tomatoes In Olive Oil, Julienne Cut, 8 Ounce",5698,58116210,"Meat pie, Puerto Rican style, Pastelon de carne",0.7056942626268998
184,44371487319,"COFFEE MATE Caramel Latte Powder Coffee Creamer 15 oz. Canister Non-dairy, Lactose Free Creamer",1720,73501010,"Carrot with rice soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",0.7056937799043062
54,12673368094,Dave’s Killer Bread Organic White Bread Done Right - 24 oz Loaf,3645,72113220,"Dandelion greens, cooked, with or without fat",0.7056745433216021
249,13630365331,"Vital Farms 18 Pasture-Raised Eggs, Large, Brown, Grade A, Certified Humane, 1.5 Dozen",9435,76501000,"Vegetables and rice, baby food, strained, Earth's Best Summer Vegetable Dinner",0.7056183863436524
277,43169534520,"Organic Red Raspberries, 6 oz",6218,9200,"Oranges, raw, all commercial varieties",0.7055512344078587
424,65925395677,"Orville Redenbacher's Kettle Corn Microwave Popcorn, 3.28 Ounce Classic Bag, 6-Count",6198,61210620,"Orange juice, 100%, frozen, reconstituted, reduced acid orange juice",0.7055355475523543
465,99231960152,"Gorton's, Classic Beer Batter Crispy Fillets, 18.2 oz (Frozen)",4638,58104260,"Gordita, sope, or chalupa with beans",0.7054563918757467
287,41882642038,Gold Pineapple,4644,52208760,"Gordita/sope shell, plain, no filling",0.7054153054153055
247,38155083072,"Organic Valley Large Brown Free Range Organic Eggs, Half Dozen, 6 Count",6215,61122320,"Orange, canned, juice pack, mandarin, water pack, frozen",0.7053262665423434
192,32912033108,"Silk Organic Soy Milk, Unsweetened, 64 fl oz",8200,28110270,"Sirloin beef, with gravy, potatoes, vegetable, frozen meal",0.7052594914663881
369,98255915494,"Mezzetta Golden Greek Peperoncini, Whole, 16 Ounce",5681,28360100,"Meat broth, Puerto Rican style, Caldo basico",0.7051368861024032
244,36494466063,"Vital Farms 1 Dozen Pasture-Raised Eggs, Large, Brown, Grade A Certified Humane, 12 Ct",9435,76501000,"Vegetables and rice, baby food, strained, Earth's Best Summer Vegetable Dinner",0.7050715563506261
44,23942220278,"Atkins Snack Bar, Caramel Chocolate Nut Roll, Keto Friendly, 1.55 Ounce, 5 count",2768,24100010,"Chicken, NS as to part and cooking method, skin eaten, any source",0.70503663003663
462,45752788571,"Trident, Alaskan Salmon Burgers (Frozen), 11.2 Oz",9098,13252590,Trifle,0.704920634920635
302,11093144697,Ben & Jerry's Ice Cream Phish Food Non-GMO 16 oz,604,41101070,"Beans, from canned, NS as to type, no added fat",0.7048969942586963
45,52227402605,"Quaker Big Chewy Chocolate Chip Granola Bar, Peanut Butter, 1.48oz 5 Count, 7.4oz",7483,31203000,"Quail egg, canned",0.704647785039942
90,79250745257,"Land O Lakes Salted Whipped Butter, 8 oz Tub",5404,11245,"Lambsquarters, cooked, boiled, drained, without salt",0.7045532245532243
269,79404644563,"Organic Blueberries, 6 oz",6211,67230500,"Orange-carrot juice, baby food, Gerber",0.7044210526315788
514,16081498265,"Fage Total Greek Yogurt, 2%, Strawberry, 5.3 oz",4020,21090,"Fast foods, cheeseburger; single, regular patty, with condiments",0.7044148936170214
74,34158876325,"4th & Heart Original Grass-Fed Ghee Butter, 9 Ounce, Keto, Pasture Raised, Non-GMO, Lactose Free, Certified Paleo",6462,67108010,"Peaches, baby food, strained, Gerber Second Foods, Beech-Nut Stage 1 Starter Size, Beech-Nut Stage 1, Gerber First Foods",0.7043645390990524
11,83246507399,Sticky Fingers English Scone Mix Lemon Poppyseed 15oz,8647,27416400,"Stir fried beef and vegetables in soy sauce, Sukiyaki",0.7041509433962265
237,82909764403,"Made In Nature Organic Plums, 6 Oz",5647,81103080,"Margarine-oil blend, tub",0.7041394335511982
238,74323534289,"Mezzetta Sun-Ripened Dried Tomatoes In Olive Oil, Julienne Cut, 8 Ounce",5705,58116110,"Meat turnover, Puerto Rican style, Pastelillo de carne, Empanadilla",0.7040189577082577
174,90524339648,"Califia Farms - Oat Milk, Original Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",1706,92410210,"Carbonated water, unsweetened, all flavors, club soda, Perrier, seltzer water, sparkling mineral water",0.7039892068245854
426,47809937942,"Angie's BoomChickaPop Real Butter Microwave Popcorn, (4) 3.29 Ounce Fresh-Pop Bowls",180,26101110,"Anchovy, cooked, NS as to cooking method",0.7038018741633199
412,71964922189,"SkinnyPop Sea Salt & Pepper Popcorn, 4.4oz Grocery Size Bags, Skinny Pop, Healthy Popcorn Snacks, Gluten Free",8644,27162500,"Stewed, seasoned, ground beef and pork, Mexican style, Picadillo de carne de rez y puerco",0.7037527712403686
104,25911283940,"Love Crunch Organic Granola, Dark Chocolate Macaroon, 11.5 Oz, Non GMO, Fairtrade, by Nature's Path",5495,75301120,"Lima beans and corn, cooked, fat added, succotash, NS as to fat added, from restaurant",0.7037138830162085
184,44371487319,"COFFEE MATE Caramel Latte Powder Coffee Creamer 15 oz. Canister Non-dairy, Lactose Free Creamer",1809,75603020,"Celery soup, cream of, prepared with water, home recipe, canned or ready-to-serve",0.7037092731829573
306,10263344423,"Haagen-Dazs Ice Cream, Vanilla Bean, 14 oz (Frozen)",4910,22311520,"Ham, smoked or cured, canned, lean only eaten",0.703529411764706
31,57606761615,"Kind Healthy Grains Bars, Dark Chocolate Chunk, 1.2 Ounce, 5 Count",5320,58160150,"Kidney beans and white rice, red, all types of rice except brown",0.7034271284271284
187,25559743488,"Califia Farms - Hemp Milk, Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",1516,55701000,"Cake made with glutinous rice, Japanese rice cake Mochi, Chinese Nian gao / gau or New Year Cake, Filipino Puto cake, Korean Tteok or Duk cake",0.7033313024883824
244,36494466063,"Vital Farms 1 Dozen Pasture-Raised Eggs, Large, Brown, Grade A Certified Humane, 12 Ct",9337,23205020,"Veal cutlet or steak, fried, lean and fat eaten, breaded or floured",0.7033292292377514
306,10263344423,"Haagen-Dazs Ice Cream, Vanilla Bean, 14 oz (Frozen)",4897,22300130,"Ham, fried, lean and fat eaten, smoked, cured, canned",0.7033265507460846
433,44504784168,"Quaker Rice Crisps Sweet & Savory Variety Pack, 14 Count",7500,58125110,"Quiche with meat, poultry or fish, Quiche Lorraine, quiche, NFS",0.7032024505708716
480,76097173463,"Van De Kamps, Alaskan Pollock Breaded Stick, 24.6oz.",9322,53391200,Vanilla wafer dessert base,0.7031376518218623
372,87840766403,"Mezzetta Sweet Cherry Peppers, 16 Ounce",5723,28311030,"Menudo soup, canned, prepared with water or ready-to-serve",0.7030592396109638
300,89237589075,"Ben & Jerry's Cherry Garcia Ice Cream, 1 pt, 16 fl oz (Frozen)",607,41101020,"Beans, from dried, NS as to type, no added fat, frozen",0.7029868578255675
313,32635111070,"MorningStar Farms Veggie Burgers, Plant Based Protein, Frozen Meal, Spicy Black Bean, 9.5oz Bag (4 Burgers)",5862,14660200,"Mozzarella sticks, breaded, baked, or fried, fried cheese served in a restaurant, mozzarella en carossa, Banquet, fried mozzarella, any cheese",0.7029450221578692
249,13630365331,"Vital Farms 18 Pasture-Raised Eggs, Large, Brown, Grade A, Certified Humane, 1.5 Dozen",9347,27135110,"Veal parmigiana, breaded veal in tomato sauce with cheese",0.7028112711268523
37,79099562080,"Larabar Apple Pie, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 12 Ct",5372,23410010,"Lamb, baby food, strained, Beech-Nut Stage 1 Lamb and Broth, Gerber Second Foods",0.7026379440665155
102,83445167149,"Nature Valley Oats & Honey Big & Crunchy Granola Breakfast Cereal, 16 oz.",5992,53720100,"Nutrition bar (Balance Original Bar), all flavors",0.7024403881164895
196,61175824092,"Petit Pot Dark Chocolate Pot De Creme, 3.5 oz",7065,27121000,"Pork with chili and tomatoes, Puerco con chile",0.7023889668069191
367,79115079752,"Mezzetta Deli-Sliced Pepper Rings, Hot, 16 Ounce",5681,28360100,"Meat broth, Puerto Rican style, Caldo basico",0.7023859282479972
27,41257845356,"Gatorade Whey Protein Bars, Cookies & Crème, 2.8 oz bars (Pack of 12, 20g of protein per bar)",4586,41602020,"Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",0.702330067917487
111,67226421613,"Amazon Brand - Instant Oatmeal, Maple and Brown Sugar, Pack of 20",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.7023076923076924
74,34158876325,"4th & Heart Original Grass-Fed Ghee Butter, 9 Ounce, Keto, Pasture Raised, Non-GMO, Lactose Free, Certified Paleo",6867,58106250,"Pizza, extra cheese, thin crust, original, hand-tossed, medium, flatbread, or NS as to type of crust",0.7022131088567523
91,39543393165,"Land O Lakes Unsalted Butter, 1 lb.",5404,11245,"Lambsquarters, cooked, boiled, drained, without salt",0.7022005155338489
340,81740019867,"PLANTERS Roasted Pecans, 7.25 oz. Resealable Canister - Salted Pecans - Snacks for Adults - Kids Snacks - Vegan Snacks, Kosher",6340,58147110,"Pasta with tomato-based sauce and beans or lentils, spaghetti, any shape pasta, marinara, red sauce, NS sauce kind, from any source",0.7021476061490836
269,79404644563,"Organic Blueberries, 6 oz",91,61210000,"Orange juice, 100%, NFS",0.7021283643892339
306,10263344423,"Haagen-Dazs Ice Cream, Vanilla Bean, 14 oz (Frozen)",4898,22300140,"Ham, fried, lean only eaten, smoked, cured, canned",0.7020843731431967
305,35677821117,Ben & Jerry's Ice Cream Strawberry Cheesecake Non-GMO 16 oz,909,13322,"Beef, variety meats and by-products, heart, cooked, simmered",0.7020438100901971
42,25837932749,"Fiber 1 Oats and Chocolate Bar Value Pack, 14.1 oz, 10 ct",4155,26100134,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",0.7019677398624766
26,95926363745,"Nature Valley Chewy Granola Bars, Protein Variety Pack, Gluten Free, 21.3 oz, 15 ct",5966,41420200,"Natto, fermented soybean product",0.7019061244979921
412,71964922189,"SkinnyPop Sea Salt & Pepper Popcorn, 4.4oz Grocery Size Bags, Skinny Pop, Healthy Popcorn Snacks, Gluten Free",7920,28110380,"Salisbury steak with gravy, macaroni and cheese, frozen meal, Swanson Salisbury Steak in Gravy with Macaroni and Cheese",0.7018641585074397
61,73218143879,"Ball Park Classic Burger Buns, 8 count, 15 oz",485,27520170,"Bacon on biscuit, Hardee's Bacon Biscuit",0.7017663817663817
427,52023034366,"Smartfood White Cheddar Popcorn, 9.75oz Party Size! Bag",8218,19410,"Snack, potato chips, made from dried potatoes, plain",0.7017662067662068
417,95678768675,"Smartfood Cheddar & Caramel Mix Popcorn, 7 Ounce (Packaging May Vary)",8163,27151050,"Shrimp in garlic sauce, Puerto Rican style, Camarones al ajillo",0.701656314699793
87,37342003140,"Organic Valley Salted Organic Butter, 1 lb",6203,9209,"Orange juice, chilled, includes from concentrate",0.701559934318555
438,54936232579,"Good Thins Simply Salt Rice Snacks Gluten Free Crackers, 3.5 oz",4639,58104270,"Gordita, sope, or chalupa with beans and sour cream",0.7014291602526896
505,72004197361,"GoGo squeeZ yogurtZ Berry, 3 oz. (4 Pouches) - Kids Snacks Made from Real Yogurt & Fruit - Pantry Friendly Snack, No Fridge Needed - No Preservatives - Kosher Certified - Gluten Free Snacks for Kids",4642,58104280,"Gordita, sope, or chalupa with meat and sour cream, Taco Bell Chalupa Supreme, with beef, steak, pork, sausage, and/or chorizo, Taco Bell Gordita Supreme",0.7014048412513884
174,90524339648,"Califia Farms - Oat Milk, Original Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",1773,26107121,"Catfish, baked or broiled, made with butter, sauteed, fried with no coating, bullhead, made with animal fat or meat drippings",0.7012656227958809
283,92564980714,Organic Fuji Apples,6209,9452,Orange Pineapple Juice Blend,0.7012531328320801
93,63168898604,"Vital Farms Pasture-Raised Butter Sticks, Sea Salted, 8 oz, 2 x ¼ lb sticks",9339,23205010,"Veal cutlet or steak, fried, NS as to fat eaten, breaded or floured",0.7012490180675569
502,47826336482,"Jalapeno Peppers, 8 oz",5282,19297,Jams and preserves,0.701010101010101
14,60877586471,"King Arthur Gluten-Free Pancake Mix,15 oz",5321,41106170,"Kidney beans with meat, red",0.7009454983438723
104,25911283940,"Love Crunch Organic Granola, Dark Chocolate Macaroon, 11.5 Oz, Non GMO, Fairtrade, by Nature's Path",5368,27330080,"Lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",0.7007538405117966
38,93995325291,"Atkins Protein Meal Bar, Chocolate Peanut Butter, Keto Friendly, 5 Count",7054,22201120,"Pork steak or cutlet, broiled or baked, lean only eaten",0.7006922971208684
373,68012470924,"Old El Paso Pickled Jalapeno Slices, 12 oz",6126,27451060,"Octopus salad, Puerto Rican style, Ensalada de pulpo",0.7006868131868131
87,37342003140,"Organic Valley Salted Organic Butter, 1 lb",6204,9211,"Orange juice, chilled, includes from concentrate, with added calcium",0.7005517358458534
237,82909764403,"Made In Nature Organic Plums, 6 Oz",5627,64204010,Mango nectar,0.7004159239453356
470,99012918815,"Aqua Star, Cooked Peeled Tail-on Shrimp, 71-90ct, 2 lb (Frozen)",9310,26215120,"Turtle, cooked, NS as to cooking method, terrapin",0.7004157218442932
431,11442801370,"Lesser Evil Buddha Bowl Himalayan Pink Organic Popcorn, 5 Oz",5464,89902020,"Lettuce, for use on a sandwich, all kinds",0.7003523035230352
28,55396918426,"Larabar Banana Bread, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 16 Ct",5368,27330080,"Lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",0.7001866476474528
118,60981974519,"Amazon Brand - Happy Belly Rice Biscuits Cereal, 12 Ounce",6757,91736000,"Pineapple candy, Puerto Rican style, dulce de pina",0.7000912851233777
489,28192919786,Large Organic Hass Avocado,5414,22910,"Lasagna, cheese, frozen, prepared",0.6999680058503588
275,44134382768,Large Organic Hass Avocado,5414,22910,"Lasagna, cheese, frozen, prepared",0.6999680058503588
141,15851318035,Organic Valley 3 Cheese Organic Finely Shredded Mexican Cheese Blend,6205,9210,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",0.6998884106488125
98,55477337625,"Kashi GO Breakfast Cereal, Vegan Protein, Fiber Cereal, Peanut Butter Crunch, 13.2oz Box (1 Box)",5304,72119221,"Kale, fresh, cooked, fat added, NS as to fat added, from restaurant",0.6998434697261989
447,49393502047,"Quaker Rice Crisps, Chocolate, 3.52 oz Bag (Packaging May Vary)",7487,27510232,Quarter Pounder with cheese (McDonalds),0.6998100664767332
67,65788226231,"La Brea, Bread French Baguette Take And Bake, 12 Ounce",5372,23410010,"Lamb, baby food, strained, Beech-Nut Stage 1 Lamb and Broth, Gerber Second Foods",0.6997883597883597
251,17541761425,"Pete & Gerry's, Eggs Omega 3 Organic, 12 Count",6541,67109000,"Pears, baby food, NS as to strained or junior",0.6996733379342074
196,61175824092,"Petit Pot Dark Chocolate Pot De Creme, 3.5 oz",6555,73111212,"Peas and carrots, frozen, cooked, no added fat",0.6996705066270283
180,93780251167,"Dream Blends Rice Drink, Enriched Vanilla, 32 oz",7885,4135,"Salad dressing, home recipe, vinegar and oil",0.6995692216280451
37,79099562080,"Larabar Apple Pie, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 12 Ct",5388,17030,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.6995576754520068
377,37580612045,"Vlasic Deli Style Mild Banana Pepper Rings, Keto Friendly, 12 FL OZ",9335,23204220,"Veal cutlet or steak, broiled, lean only eaten",0.69955428805628606
192,32912033108,"Silk Organic Soy Milk, Unsweetened, 64 fl oz",7916,28110300,"Salisbury steak dinner, NFS, frozen meal",0.6995454545454545
192,32912033108,"Silk Organic Soy Milk, Unsweetened, 64 fl oz",8198,91301100,"Simple syrup, sugar and water, grenadine",0.6995151515151515
185,87334603680,"Califia Farms - Almond Milk, Unsweetened Barista Blend, 32 Oz | Dairy Free | Soy Free | Gluten Free | Whole30 | Keto | Vegan | Plant Based | Nut Milk | Non-GMO | Shelf Stable",1516,55701000,"Cake made with glutinous rice, Japanese rice cake Mochi, Chinese Nian gao / gau or New Year Cake, Filipino Puto cake, Korean Tteok or Duk cake",0.6995051217832123
