upc_code,upc_description,aisle,ec_code,ec_description,dist
95083477277,"Chobani Greek Yogurt, 0%, Strawberry, 5.3 oz",yogurt,91302010,Honey,0.29545454545454564
21365310052,"Land O Lakes, Butter Salted 1 lb, Buttery, 16 Ounce",butter,16018,"Beans, black turtle, mature seeds, canned",0.29547266060895916
28136907915,Lean Cuisine Features Four Cheese Frozen Pizza,pizza,25221950,"Pickled sausage, Penrose hot or firecracker sausage",0.2955029838022165
72420645831,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",meat alternatives,5180,"Turkey, whole, neck, meat only, cooked, simmered",0.29552881758764116
28143300500,"Krusteaz Complete Pancake Mix, Buttermilk, 32 oz",baking mixes,58116210,"Meat pie, Puerto Rican style, Pastelon de carne",0.2956067769897558
51354066697,"White Wave Foods Silk Almond Milk Dark Chocolate, 64 oz",dairy alternatives,11511400,"Chocolate milk, ready to drink, low fat, Hershey's Chocolate milk, 1% fat",0.29561254140510496
14404237262,Organic Lemon,fruit,52215100,"Tortilla, corn",0.29568579568579567
74323534289,"Mezzetta Sun-Ripened Dried Tomatoes In Olive Oil, Julienne Cut, 8 Ounce",dried fruit,6461,"Soup, tomato beef with noodle, canned, prepared with equal volume water",0.295689287238583
11442801370,"Lesser Evil Buddha Bowl Himalayan Pink Organic Popcorn, 5 Oz",popcorn,26319164,"Shrimp, coated, baked or broiled, made with cooking spray, prawn",0.2956986961451248
79648831060,"Kerrygold Naturally Softer Pure Irish Butter, 8 oz",butter,11433990,"Yogurt, Greek, NS as to type of milk, fruit",0.2957450473729544
43806352477,"MT. Olive Jalapeno Slices Jar, Fresh Pack, 12 oz",pickled,27135030,"Veal with cream sauce, veal paprikash",0.29576552358810426
37672197925,"Tofurky, Deli Slices, Oven Roasted, 5.5 oz",meat alternatives,5168,"Turkey, whole, meat only, cooked, roasted",0.2957801006581495
74436613931,"Celeste Original Cheese Pizza for One, Individual Microwavable Frozen Pizza, 5.08 oz.",pizza,32016,"Macaroni or noodles with cheese, microwaveable, unprepared",0.2957917010993415
63739361306,"Jolly Rancher Gummies Fruit Flavored Candy, 28.8 Oz",chocolate candy,43027,"Jellies, no sugar (with sodium saccharin), any flavors",0.29581517792302114
47809937942,"Angie's BoomChickaPop Real Butter Microwave Popcorn, (4) 3.29 Ounce Fresh-Pop Bowls",popcorn,28340210,"Chicken rice soup, Puerto Rican style, Asopao de pollo, Sopa de pollo con arroz",0.2958522534400567
81740019867,"PLANTERS Roasted Pecans, 7.25 oz. Resealable Canister - Salted Pecans - Snacks for Adults - Kids Snacks - Vegan Snacks, Kosher",nuts and seeds,67104010,"Applesauce and apricots, baby food, strained, Beech-Nut Stage 2 Apples and Apricots, Earth's Best Apples and Apricots, Gerber Second Foods",0.29587306054169715
44808900386,"General Mills, Bisquik Shake And Pour, Buttermilk, 5.1 Oz",baking mixes,52101000,"Biscuit, NFS, regular, plain, buttermilk, NS as to source",0.2959064327485381
11093144697,Ben & Jerry's Ice Cream Phish Food Non-GMO 16 oz,ice cream,27415150,"Beef chow mein or chop suey, no noodles",0.295940170940171
26518133998,"Lightlife, Smart Dogs Jumbo, 13.5 Ounce",meat alternatives,27150050,Fish timbale or mousse,0.2959817959817961
23068430610,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Value Pack, Original, 12.4oz Box (16 Bars)",bars,10188,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",0.2959861775651249
79099562080,"Larabar Apple Pie, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 12 Ct",bars,13864,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.2961204875761838
52227402605,"Quaker Big Chewy Chocolate Chip Granola Bar, Peanut Butter, 1.48oz 5 Count, 7.4oz",bars,73303010,"Winter squash, cooked, no added fat, acorn, butternut, hubbard, cooking spray",0.2961239377906044
52023034366,"Smartfood White Cheddar Popcorn, 9.75oz Party Size! Bag",popcorn,73102211,"Carrots, fresh, cooked, no added fat, cooking spray",0.2961378490790255
79250745257,"Land O Lakes Salted Whipped Butter, 8 oz Tub",butter,11245,"Lambsquarters, cooked, boiled, drained, without salt",0.2962037962037962
53266711924,"Udi's Gluten Free Almond Butter Granola, 11 oz.",cereals,21101130,"Beef steak, broiled or baked, lean only eaten",0.29622908264960834
47323910118,"Fiber One Brownies, 90 Calorie Bar, Chocolate Chip Cookie, 6 Fiber Bars, 5.34 oz",desserts,13150,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",0.29625863902179694
60701280128,"Aqua Star, Raw, Peeled, Tail-on Shrimp, 31-40 Count , 2 lb (Frozen)",seafood,22705010,"Pork ears, tail, head, snout, miscellaneous parts, cooked",0.2962798920663573
15774300165,"365 by WFM, Cranberries Dried Sweetened Organic, 8 Ounce",dried fruit,14640004,"Cheese sandwich, American cheese, on wheat bread, no spread",0.29632584929195094
87334603680,"Califia Farms - Almond Milk, Unsweetened Barista Blend, 32 Oz | Dairy Free | Soy Free | Gluten Free | Whole30 | Keto | Vegan | Plant Based | Nut Milk | Non-GMO | Shelf Stable",dairy alternatives,27260050,"Meatballs, with breading, NS as to type of meat, with gravy, sweet and sour meatballs, Danish frikadeller, meatballs, NS as to type of meat, NS as to with or without breading",0.29633886760323547
79648831060,"Kerrygold Naturally Softer Pure Irish Butter, 8 oz",butter,18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",0.29638528138528153
43593205410,Lean Cuisine Favorites French Bread Pepperoni Frozen Pizza,pizza,41601040,"Lima bean soup, home recipe, canned or ready-to-serve",0.29638680001815687
56879522856,"Marine Harvest Fresh Tilapia Fillets, Farm-Raised, 12 oz",seafood,58163405,"Spanish rice, from restaurant, fast food / other place",0.2964449776465281
98207907002,"El Burrito, Organic Soyrizo Meatless Soy Chorizo, 12 oz",meat alternatives,5098,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",0.29644835451287077
78985501471,Honeycrisp Apples,fruit,19353,"Syrups, maple",0.29646388469917884
95678768675,"Smartfood Cheddar & Caramel Mix Popcorn, 7 Ounce (Packaging May Vary)",popcorn,32014,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",0.2965391723075743
21365310052,"Land O Lakes, Butter Salted 1 lb, Buttery, 16 Ounce",butter,58117310,"Kibby, Puerto Rican style, beef and bulgur, Plato Arabe",0.296549425387302
73068806034,"Land O Lakes SPREADABLE BUTTER, 8 oz",butter,91304090,"Topping, chocolate flavored hazelnut spread, Nutella",0.29658119658119675
80722892351,"Gardein Sweet & Sour Plant-Based Porkless Bites, Vegan, Frozen, 10.5 oz.",meat alternatives,67102020,"Applesauce, baby food, junior, Gerber Third Foods, Beech-Nut Stage 3",0.29671250051383247
72862217551,"Haagen-Dazs Ice Cream, Chocolate, 14 oz (Frozen)",ice cream,13120784,"Ice cream cone, soft serve, chocolate",0.2967811561561562
57307940903,Pete and Gerry's Organic Liquid Egg Whites- 16oz,eggs,27235750,Veal and noodles with cream or white sauce,0.29680735930735946
67599716477,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer (Sugar-Free), 10.2 Ounce",dairy alternatives,51101060,"Bread, white, made from home recipe or purchased at a bakery, toasted, not pre-sliced",0.29691876750700286
44504784168,"Quaker Rice Crisps Sweet & Savory Variety Pack, 14 Count",rice cakes,18942,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust",0.296921614174125
19533564723,"Chobani Greek Yogurt, 0%, Black Cherry, 5.3 oz",yogurt,91302010,Honey,0.2971014492753623
47323910118,"Fiber One Brownies, 90 Calorie Bar, Chocolate Chip Cookie, 6 Fiber Bars, 5.34 oz",desserts,13148,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised",0.2971056138597369
93690748768,"Skinny Cow Gone Wild Low Fat Ice Cream Sandwiches Box, vanilla, 24 Fl Oz, (Pack of 6)",ice cream,56205330,"Rice, white and wild, cooked, NS as to fat, Uncle Ben's Long Grain and Wild Rice flavored, all flavors",0.2971677559912854
26312476808,"Simple Mills Almond Flour Cracker Snack Pack, Farmhouse Cheddar, 4.9 oz (PACKAGING MAY VARY)",rice cakes,11710350,"Infant formula, NS as to form (Similac Advance), Similac Advance EarlyShield",0.29731002097635395
82246689252,"Amazon Brand - Happy Belly Strawberry Good Balance, Berry Flake Cereal, 11.2 Ounce",cereals,75105000,"Cabbage, red, raw, cabbage, NS to color, in tossed green salad, purple cabbage",0.2973596886031913
51354066697,"White Wave Foods Silk Almond Milk Dark Chocolate, 64 oz",dairy alternatives,27235750,Veal and noodles with cream or white sauce,0.29742209742209746
28781349420,Dave’s Killer Bread Organic 21 Whole Grains and Seeds Bread - 27 oz Loaf,bread,27420270,"Ham and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",0.2974280576739593
50756378774,"Baked Cravings Deluxe Confetti Cupcake In A Jar, 5.1 Oz",desserts,53102600,"Cake or cupcake, banana, without icing or filling",0.2974755403326832
69645885481,"Almond Breeze Dairy Free Almondmilk, Vanilla, 32 FL OZ",dairy alternatives,75340010,"Asian stir fry vegetables, cooked, no added fat",0.2974818790421627
35616167514,"Fresh Brand – Patriotic Chocolate Mini Cupcakes, 10 oz (12 ct) (Seasonal)",desserts,26118044,"Halibut, coated, fried, made with cooking spray, fried, NS as to coating",0.2975329781836632
88282923515,"GODIVA Chocolatier Lady Godiva Biscuits, Dark Chocolate, 3.5 Ounce",chocolate candy,53209500,"Cookie, chocolate and vanilla sandwich, sandwich cookie, NS as to type",0.2975523428353618
24814682827,"Lundberg Rice Chips, Sea Salt, 6 Oz",rice cakes,28110300,"Salisbury steak dinner, NFS, frozen meal",0.29761904761904767
76139493843,CALIFORNIA PIZZA KITCHEN Four Cheese Crispy Thin Crust Frozen Pizza 13.5 oz. Box,pizza,21300,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust",0.2976201771030994
99231960152,"Gorton's, Classic Beer Batter Crispy Fillets, 18.2 oz (Frozen)",seafood,58156410,"Rice with onions, Puerto Rican style, Arroz con cebollas",0.2977192279436318
45452276072,Dave's Killer Bread Good Seed Organic Bread - 27 oz Loaf,bread,26137133,"Salmon, coated, baked or broiled, no added fat, saltwater trout",0.29775132275132277
49528838338,"Manischewitz, Gefilte Fish Jelled, 24 oz",pickled,58131530,"Ravioli, cheese-filled, with meat sauce",0.297826407309166
44990073518,DIGIORNO Pizzeria Primo Pepperoni Frozen Pizza on a Thin Hand-Tossed Style Crust,pizza,51129020,"Bread, raisin, toasted, with or without nuts, cinnamon-raisin, pre-sliced or not",0.2978494623655914
32664840359,"M&M'S Fudge Brownie Sharing Size Chocolate Candy, 9.05 Oz. Stand Up Bag",chocolate candy,32103000,"Egg salad, made with mayonnaise, NS as to type of dressing",0.297901894123361
33924632870,"HERSHEY'S Halloween Chocolate Shapes Variety Mix (YORK Pumpkin, HERSHEY'S Cookies 'n' Creme Fangs, HERSHEY'S Tombstones, REESE'S Pumpkins, & REESE'S White Chocolate Ghosts) 85 pc. 43.8 oz.",chocolate candy,58146382,"Pasta with cream sauce, home recipe, spaghetti, any shape pasta, with white, cheese, vodka, or Alfredo sauce, butter or oil-based sauce, pesto, NS source, Noodles Romanoff",0.29793865542131426
74275872828,"Fresh Brand – Patriotic Vanilla Mini Cupcakes, 10 oz (12 ct) (Seasonal)",desserts,58156210,"Rice with vienna sausage, Puerto Rican style, Arroz con salchichas",0.2979623500484516
99023139068,"Halo Top Birthday Cake Light Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,26118044,"Halibut, coated, fried, made with cooking spray, fried, NS as to coating",0.2979691876750701
67599716477,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer (Sugar-Free), 10.2 Ounce",dairy alternatives,27320025,"Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0.2979824561403509
57381817786,"Thai Kitchen Gluten Free Unsweetened Coconut Cream, 13.66 fl oz",dairy alternatives,28140320,"Chicken and noodles with vegetable, dessert, frozen meal",0.2980216241085807
87789718306,"Blue Diamond Almonds Wasabi & Soy Sauce Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",nuts and seeds,10188,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",0.29808801300924825
32912033108,"Silk Organic Soy Milk, Unsweetened, 64 fl oz",dairy alternatives,58131100,"Ravioli, NS as to filling, no sauce",0.2981240981240981
58747329164,"Chobani 2% Greek Yogurt, Strawberry Banana on the Bottom 5.3oz",yogurt,75211031,"Cabbage, green, cooked with oil, NS as to color",0.2981252031932956
81740019867,"PLANTERS Roasted Pecans, 7.25 oz. Resealable Canister - Salted Pecans - Snacks for Adults - Kids Snacks - Vegan Snacks, Kosher",nuts and seeds,58148110,"Macaroni or pasta salad, made with mayonnaise, made with assorted vegetables, Betty Crocker Suddenly Salad, NS as to type of dressing",0.29815650236702873
28661935339,"Chobani Non-Fat Greek Yogurt, Peach on the Bottom 5.3oz",yogurt,53200100,"Cookie, batter or dough, raw, any type of cookie dough",0.298162177328844
67226421613,"Amazon Brand - Instant Oatmeal, Maple and Brown Sugar, Pack of 20",cereals,27564121,"Frankfurter or hot dog sandwich, beef and pork, plain, on wheat bun",0.29816685801760423
82246689252,"Amazon Brand - Happy Belly Strawberry Good Balance, Berry Flake Cereal, 11.2 Ounce",cereals,57806100,"Oatmeal cereal with bananas, baby food, dry, instant, Beech-Nut Stage 2, Gerber",0.2981854743200838
32912033108,"Silk Organic Soy Milk, Unsweetened, 64 fl oz",dairy alternatives,83204030,"Mayonnaise, reduced fat,  with olive oil",0.2982323232323232
33962548308,"The Greek Gods Greek Yogurt, Honey Vanilla, 24 oz",yogurt,28145210,"Turkey with gravy, dressing, potatoes, vegetable, frozen meal",0.2982695810564664
66501603053,"Acme Smoked Fish Nova Salmon, 8 Oz",seafood,89902070,"Tomatoes, for use on a sandwich",0.2983080328905756
15682068919,"Sunsweet Amazin' Pitted Dried Prunes, 8 oz",dried fruit,58111120,"Wonton, fried, meatless, fried dumpling, pot Sticker",0.29833129833129846
79404644563,"Organic Blueberries, 6 oz",fruit,53415300,"Crisp, blueberry",0.29833333333333334
29948812460,Green Bell Pepper,vegetables,75120000,"Green peas, raw",0.2983660130718955
78439607048,"Baked Cravings Chocolate Cupcake In A Jar, 5.1 Oz",desserts,27351040,"Biscayne codfish, Puerto Rican style, Bacalao a la Vizcaina",0.2983931067259479
24814682827,"Lundberg Rice Chips, Sea Salt, 6 Oz",rice cakes,28340700,"Bird's nest soup, chicken, ham, and noodles",0.2983942414174974
16634243639,"Arnold Country Potato Sandwich Buns, 8 Buns, 16 oz",bread,67405000,"Peach cobbler, baby food, NS as to strained or junior",0.2984276729559747
15682068919,"Sunsweet Amazin' Pitted Dried Prunes, 8 oz",dried fruit,99997802,Tomatoes as ingredient in omelet,0.298458485958486
72420645831,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",meat alternatives,5166,"Turkey, whole, meat and skin, cooked, roasted",0.2984848484848486
66856187682,"Pillsbury Heat and Eat Cinnamon Roll, 4 ct 10.8oz",desserts,23203100,"Veal chop, broiled, NS as to fat eaten",0.2984861707841032
26133210362,"Kellogg's Town House Crackers, Original, Snacks with Cheese, 13.8oz Box",rice cakes,21601,"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked",0.2985066165199597
53824877695,"DIGIORNO Pepperoni Frozen Pizza with Rising Crust, 27.5 oz.",pizza,58106512,"Pizza with pepperoni, from frozen, thin crust",0.29854833647206536
25661892564,"Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,28299,"Cookies, chocolate sandwich, with creme filling, reduced fat",0.29857978279030917
32664840359,"M&M'S Fudge Brownie Sharing Size Chocolate Candy, 9.05 Oz. Stand Up Bag",chocolate candy,27351030,"Stewed codfish, Puerto Rican style, Bacalao guisado",0.298601355218552
79404644563,"Organic Blueberries, 6 oz",fruit,9050,"Blueberries, raw",0.29861111111111105
26312476808,"Simple Mills Almond Flour Cracker Snack Pack, Farmhouse Cheddar, 4.9 oz (PACKAGING MAY VARY)",rice cakes,53112100,"Ice cream cake, any flavor, pie, roll, Baked Alaska, frozen yogurt cake",0.29861145968230396
11641668526,"Betty Crocker Bisquick Baking Mix, Gluten Free Pancake and Waffle Mix, 16 Oz Box",baking mixes,55703000,"Cake made with glutinous rice and dried beans, Korean Cake 'Injolmi'",0.29870448179271714
83445167149,"Nature Valley Oats & Honey Big & Crunchy Granola Breakfast Cereal, 16 oz.",cereals,27410220,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",0.29870890891275526
32586041012,"Aqua Star, Raw, Easy-Peel, Shell-on Shrimp, 26-30 Count , 2 lb (Frozen)",seafood,42502100,"Trail mix with pretzels, cereal, or granola, any nuts, fruits, or seeds",0.29871959026888617
44784596735,"Red Baron, French Bread 5 Cheese and Garlic Pizza, 8.80 oz (Frozen)",pizza,52202060,"Cornbread, made from home recipe, Jalapeno cornbread",0.29876897563464744
95523420622,"Almond Breeze Blue Diamond, Almond milk, Original, 64 Fl Oz",dairy alternatives,26123121,"Mullet, baked or broiled, no added fat, sauteed, fried with no coating",0.29885324186171647
66515847759,CALIFORNIA PIZZA KITCHEN Signature Uncured Pepperoni Crispy Thin Crust Frozen Pizza 13.6 oz. Box,pizza,58107100,"Pizza, no cheese, thick crust, tomato pie, pan pizza, pizza on bagel, English muffin, or French bread",0.2988825198309305
87940838654,"I Can't Believe It's Not Butter!, Light Buttery Spread, 15 oz",butter,1067,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein",0.2988922794209383
